t1,t2,t3,ave
63.54,61.739,59.084,61.45433333333333
63.54,61.739,59.084,61.45433333333333
63.601,61.769,59.145,61.505
63.448,61.739,59.084,61.42366666666667
63.417,61.708,59.053,61.39266666666666
63.479,61.739,59.084,61.434
63.479,61.769,59.084,61.443999999999996
63.479,61.769,59.053,61.43366666666666
63.54,61.739,59.084,61.45433333333333
63.387,61.708,58.992,61.36233333333333
63.448,61.769,59.084,61.43366666666666
63.601,61.861,59.114,61.52533333333333
63.448,61.708,59.084,61.413333333333334
63.417,61.647,59.023,61.36233333333333
63.509,61.8,59.084,61.464333333333336
63.448,61.708,59.053,61.403
63.601,61.8,59.084,61.495000000000005
63.479,61.739,59.084,61.434
63.54,61.8,59.114,61.48466666666667
63.356,61.708,59.053,61.37233333333333
63.479,61.739,59.114,61.443999999999996
63.479,61.708,59.053,61.413333333333334
63.57,61.769,59.114,61.48433333333333
63.54,61.769,59.053,61.454
63.448,61.739,59.023,61.403333333333336
63.479,61.708,58.992,61.393
63.509,61.708,59.084,61.43366666666666
63.387,61.678,59.053,61.37266666666667
63.601,61.831,59.145,61.525666666666666
63.54,61.739,59.084,61.45433333333333
63.509,61.769,59.053,61.443666666666665
63.601,61.8,59.084,61.495000000000005
63.448,61.739,59.023,61.403333333333336
63.479,61.739,59.053,61.42366666666666
63.479,61.769,59.114,61.454
63.509,61.708,59.053,61.423333333333325
63.448,61.678,58.992,61.37266666666667
63.479,61.739,59.114,61.443999999999996
63.509,61.739,59.084,61.443999999999996
63.479,61.739,59.084,61.434
63.57,61.739,59.114,61.474333333333334
63.509,61.708,59.053,61.423333333333325
63.417,61.708,59.084,61.403
63.509,61.739,59.053,61.43366666666666
63.479,61.739,59.084,61.434
63.57,61.739,59.114,61.474333333333334
63.479,61.739,59.053,61.42366666666666
63.509,61.708,59.084,61.43366666666666
63.814,61.953,59.175,61.647333333333336
63.417,61.678,58.992,61.36233333333333
63.326,61.678,59.175,61.392999999999994
63.448,61.739,59.084,61.42366666666667
63.448,61.769,59.145,61.454
63.509,61.739,59.053,61.43366666666666
63.326,61.708,58.992,61.34199999999999
63.448,61.708,59.023,61.393
63.509,61.769,59.084,61.454
63.417,61.708,59.053,61.39266666666666
63.54,61.769,59.053,61.454
63.479,61.739,59.053,61.42366666666666
63.417,61.739,59.053,61.403
63.509,61.739,59.053,61.43366666666666
63.387,61.647,58.992,61.34199999999999
63.448,61.739,59.084,61.42366666666667
63.356,61.678,59.023,61.35233333333333
63.387,61.647,58.962,61.331999999999994
63.387,61.647,58.962,61.331999999999994
63.509,61.769,59.053,61.443666666666665
63.448,61.708,59.084,61.413333333333334
63.326,61.647,58.992,61.321666666666665
63.417,61.708,59.053,61.39266666666666
63.417,61.678,59.053,61.382666666666665
63.479,61.708,59.053,61.413333333333334
63.509,61.678,59.053,61.413333333333334
63.417,61.678,59.023,61.37266666666667
63.479,61.678,59.023,61.39333333333334
63.509,61.739,59.053,61.43366666666666
63.417,61.678,59.023,61.37266666666667
63.448,61.678,58.962,61.36266666666668
63.448,61.647,58.992,61.36233333333333
63.356,61.586,58.992,61.31133333333333
63.479,61.708,59.053,61.413333333333334
63.387,61.556,59.023,61.322
63.479,61.708,59.053,61.413333333333334
63.326,61.647,59.023,61.332
63.326,61.617,59.023,61.322
63.387,61.678,59.053,61.37266666666667
63.448,61.647,58.992,61.36233333333333
63.417,61.647,59.053,61.37233333333333
63.509,61.708,59.053,61.423333333333325
63.448,61.708,59.053,61.403
63.356,61.647,58.992,61.33166666666667
63.387,61.647,58.992,61.34199999999999
63.417,61.647,59.053,61.37233333333333
63.448,61.708,59.053,61.403
63.509,61.769,59.114,61.464
63.448,61.708,59.023,61.393
63.356,61.586,59.023,61.321666666666665
63.326,61.647,58.992,61.321666666666665
63.295,61.586,58.992,61.291
63.448,61.739,59.084,61.42366666666667
63.356,61.617,59.023,61.332
63.204,61.464,58.901,61.189666666666675
63.356,61.647,58.962,61.321666666666665
63.295,61.586,58.992,61.291
63.387,61.617,59.023,61.34233333333333
63.387,61.678,59.084,61.383
63.448,61.678,59.023,61.383
63.356,61.647,59.023,61.342000000000006
63.387,61.647,59.023,61.35233333333333
63.265,61.586,58.962,61.270999999999994
63.326,61.617,58.992,61.31166666666667
63.417,61.647,59.023,61.36233333333333
63.295,61.586,58.992,61.291
63.356,61.647,59.023,61.342000000000006
63.356,61.617,59.053,61.342000000000006
63.326,61.617,59.023,61.322
63.234,61.525,58.84,61.199666666666666
63.356,61.678,59.023,61.35233333333333
63.295,61.586,58.992,61.291
63.448,61.708,59.053,61.403
63.356,61.617,58.962,61.31166666666667
63.387,61.647,58.962,61.331999999999994
63.356,61.647,59.023,61.342000000000006
63.295,61.586,58.87,61.25033333333334
63.326,61.617,58.992,61.31166666666667
63.295,61.617,58.962,61.29133333333334
63.509,61.647,58.84,61.332
63.356,61.647,58.931,61.31133333333333
63.387,61.525,58.931,61.281000000000006
63.234,61.525,58.992,61.25033333333334
63.326,61.495,58.931,61.25066666666667
63.387,61.617,59.023,61.34233333333333
63.356,61.617,58.931,61.30133333333333
63.326,61.586,58.962,61.29133333333334
63.387,61.647,59.053,61.36233333333333
63.356,61.525,58.992,61.291
63.356,61.586,58.992,61.31133333333333
63.387,61.556,58.992,61.31166666666667
63.387,61.647,58.992,61.34199999999999
63.417,61.647,59.053,61.37233333333333
63.417,61.647,58.992,61.352
63.417,61.647,59.053,61.37233333333333
63.356,61.617,59.023,61.332
63.356,61.556,58.992,61.30133333333333
63.356,61.617,58.992,61.321666666666665
63.387,61.586,58.992,61.321666666666665
63.479,61.678,59.053,61.40333333333333
63.295,61.495,58.962,61.25066666666667
63.387,61.617,59.053,61.35233333333333
63.326,61.556,58.931,61.270999999999994
63.417,61.586,58.992,61.33166666666667
63.356,61.586,58.962,61.30133333333333
63.326,61.586,58.992,61.30133333333333
63.417,61.647,59.053,61.37233333333333
63.356,61.586,59.023,61.321666666666665
63.387,61.617,58.992,61.331999999999994
63.326,61.556,58.992,61.291333333333334
63.356,61.556,58.962,61.29133333333334
63.356,61.617,59.023,61.332
63.295,61.525,58.992,61.27066666666666
63.295,61.525,59.023,61.281
63.509,61.708,59.023,61.413333333333334
63.326,61.586,59.023,61.31166666666667
63.479,61.678,59.023,61.39333333333334
63.448,61.647,59.023,61.37266666666667
63.204,61.495,58.931,61.21
63.295,61.525,58.962,61.26066666666666
63.326,61.586,59.023,61.31166666666667
63.173,61.403,58.87,61.148666666666664
63.295,61.525,58.962,61.26066666666666
63.326,61.525,58.992,61.281
63.265,61.495,58.931,61.23033333333333
63.326,61.495,58.992,61.270999999999994
63.295,61.556,58.931,61.26066666666666
63.387,61.617,58.992,61.331999999999994
63.387,61.586,58.992,61.321666666666665
63.448,61.586,59.023,61.35233333333333
63.265,61.495,58.992,61.25066666666666
63.387,61.525,58.992,61.30133333333333
63.326,61.525,58.962,61.270999999999994
63.295,61.464,58.901,61.22
63.417,61.586,58.992,61.33166666666667
63.387,61.586,58.992,61.321666666666665
63.234,61.464,58.931,61.20966666666667
63.265,61.464,58.931,61.22
63.417,61.556,58.992,61.321666666666665
63.326,61.586,58.992,61.30133333333333
63.387,61.556,58.962,61.30166666666667
63.326,61.525,58.992,61.281
63.356,61.525,58.992,61.291
63.356,61.525,58.992,61.291
63.295,61.464,58.992,61.25033333333334
63.356,61.525,58.962,61.281000000000006
63.326,61.495,58.962,61.261
63.265,61.525,58.992,61.26066666666666
63.204,61.434,58.992,61.21
63.356,61.556,58.992,61.30133333333333
63.326,61.586,59.053,61.321666666666665
63.265,61.556,58.992,61.270999999999994
63.265,61.525,58.962,61.25066666666667
63.295,61.495,58.962,61.25066666666667
63.448,61.586,59.023,61.35233333333333
63.265,61.556,59.206,61.34233333333333
63.265,61.434,59.023,61.24066666666667
63.295,61.525,59.084,61.30133333333333
63.295,61.525,58.931,61.25033333333332
63.234,61.464,58.992,61.23
63.356,61.556,58.962,61.29133333333334
63.326,61.525,58.992,61.281
63.265,61.495,58.992,61.25066666666666
63.417,61.617,59.053,61.36233333333333
63.204,61.464,58.931,61.199666666666666
63.204,61.403,58.84,61.149
63.234,61.434,58.931,61.199666666666666
63.112,61.373,58.901,61.12866666666667
63.173,61.434,58.87,61.159
63.326,61.495,58.962,61.261
63.204,61.464,58.962,61.21
63.204,61.464,58.962,61.21
63.326,61.464,58.992,61.26066666666666
63.265,61.464,58.962,61.230333333333334
63.204,61.525,58.992,61.24033333333333
63.295,61.495,58.992,61.26066666666666
63.326,61.556,58.992,61.291333333333334
63.326,61.525,58.962,61.270999999999994
63.265,61.464,58.962,61.230333333333334
63.265,61.464,58.962,61.230333333333334
63.173,61.434,58.931,61.17933333333334
63.204,61.434,58.931,61.189666666666675
63.295,61.525,58.992,61.27066666666666
63.173,61.434,58.901,61.169333333333334
63.326,61.556,58.962,61.28133333333333
63.295,61.464,58.962,61.24033333333333
63.265,61.495,58.962,61.24066666666666
63.265,61.434,58.962,61.220333333333336
63.265,61.525,58.992,61.26066666666666
63.234,61.495,58.931,61.22
63.234,61.464,58.962,61.220000000000006
63.204,61.495,58.962,61.220333333333336
63.234,61.464,58.992,61.23
63.265,61.495,58.901,61.220333333333336
63.173,61.434,58.962,61.189666666666675
63.204,61.464,58.931,61.199666666666666
63.326,61.525,58.931,61.26066666666666
63.234,61.495,58.901,61.21
63.234,61.434,58.931,61.199666666666666
63.143,61.434,58.931,61.16933333333333
63.295,61.556,59.023,61.291333333333334
63.234,61.464,58.962,61.220000000000006
63.173,61.464,58.931,61.18933333333333
63.173,61.403,58.962,61.17933333333334
63.204,61.434,58.931,61.189666666666675
63.143,61.373,58.931,61.149
63.143,61.464,58.901,61.169333333333334
63.173,61.434,58.931,61.17933333333334
63.143,61.464,58.962,61.189666666666675
63.234,61.434,58.901,61.189666666666675
63.234,61.495,58.931,61.22
63.173,61.373,58.901,61.149
63.265,61.495,58.931,61.23033333333333
63.295,61.525,58.992,61.27066666666666
63.173,61.464,58.931,61.18933333333333
63.173,61.403,58.901,61.159
63.173,61.373,58.901,61.149
63.143,61.403,58.931,61.15899999999999
63.143,61.464,58.901,61.169333333333334
63.234,61.434,58.901,61.189666666666675
63.295,61.525,58.992,61.27066666666666
63.265,61.495,58.901,61.220333333333336
63.326,61.525,58.962,61.270999999999994
63.204,61.464,58.901,61.189666666666675
63.326,61.556,58.901,61.261
63.295,61.586,58.962,61.281000000000006
63.143,61.403,58.84,61.12866666666667
63.204,61.464,58.87,61.17933333333334
63.204,61.434,58.87,61.169333333333334
63.204,61.434,58.901,61.17966666666667
63.387,61.556,58.992,61.31166666666667
63.234,61.525,58.901,61.22
63.356,61.495,58.84,61.230333333333334
63.295,61.556,58.962,61.270999999999994
63.234,61.464,58.901,61.19966666666667
63.021,61.373,58.84,61.078
63.204,61.434,58.931,61.189666666666675
63.173,61.403,58.901,61.159
63.112,61.373,58.87,61.11833333333333
63.112,61.373,58.84,61.10833333333333
63.173,61.434,58.901,61.169333333333334
63.234,61.464,58.901,61.19966666666667
63.173,61.434,58.901,61.169333333333334
63.234,61.495,58.931,61.22
63.234,61.495,58.901,61.21
63.326,61.525,58.962,61.270999999999994
63.204,61.464,58.901,61.189666666666675
63.234,61.464,58.931,61.20966666666667
63.173,61.434,58.931,61.17933333333334
63.356,61.525,58.992,61.291
63.234,61.495,58.931,61.22
63.265,61.495,58.962,61.24066666666666
63.387,61.586,58.962,61.31166666666667
63.295,61.495,58.901,61.230333333333334
63.204,61.464,58.901,61.189666666666675
63.234,61.434,58.87,61.17933333333334
63.173,61.373,58.84,61.12866666666667
63.204,61.464,58.84,61.169333333333334
63.204,61.495,58.901,61.199999999999996
63.204,61.464,58.962,61.21
63.204,61.464,58.901,61.189666666666675
63.234,61.495,58.901,61.21
63.173,61.434,58.84,61.149
63.265,61.495,58.962,61.24066666666666
63.265,61.525,58.962,61.25066666666667
63.143,61.434,58.87,61.149
63.173,61.434,58.87,61.159
63.173,61.464,58.87,61.169000000000004
63.173,61.403,58.87,61.148666666666664
63.173,61.403,58.901,61.159
63.204,61.525,58.901,61.21
63.326,61.525,58.931,61.26066666666666
63.204,61.495,58.87,61.18966666666666
63.204,61.525,58.901,61.21
63.234,61.495,58.901,61.21
63.265,61.495,58.87,61.21
63.295,61.586,58.901,61.26066666666667
63.143,61.403,58.901,61.149
62.99,61.281,58.779,61.01666666666667
63.204,61.464,58.87,61.17933333333334
63.143,61.464,58.84,61.149
63.265,61.495,58.901,61.220333333333336
63.265,61.434,58.901,61.199999999999996
63.204,61.434,58.87,61.169333333333334
63.265,61.464,58.931,61.22
63.295,61.525,58.84,61.22
63.204,61.434,58.901,61.17966666666667
63.204,61.403,58.87,61.159
63.204,61.434,58.87,61.169333333333334
63.173,61.434,58.87,61.159
63.265,61.495,58.931,61.23033333333333
63.234,61.434,58.84,61.169333333333334
63.417,61.617,59.023,61.35233333333333
63.234,61.434,58.87,61.17933333333334
63.204,61.403,58.901,61.169333333333334
63.204,61.464,58.84,61.169333333333334
63.295,61.495,58.87,61.22
63.295,61.434,58.87,61.199666666666666
63.204,61.373,58.84,61.139
63.356,61.495,58.962,61.270999999999994
63.265,61.495,58.931,61.23033333333333
63.265,61.464,58.901,61.21
63.143,61.342,58.87,61.11833333333333
63.204,61.403,58.87,61.159
63.234,61.403,58.901,61.17933333333334
